chr	pos	sample	meth_prop	cov
chr7	3315823	nsc_1_pat	NA	0
chr7	3315823	nsc_2_mat	NA	0
chr7	3315823	nsc_2_pat	NA	0
chr7	3315823	nsc_3_mat	NA	0
chr7	3315823	nsc_3_pat	1	1
chr7	3315829	nsc_1_mat	NA	0
chr7	3315829	nsc_1_pat	0	1
chr7	3315829	nsc_2_mat	NA	0
chr7	3315829	nsc_2_pat	NA	0
chr7	3315829	nsc_3_mat	NA	0
chr7	3315829	nsc_3_pat	NA	0
chr7	3315900	nsc_1_mat	NA	0
chr7	3315900	nsc_1_pat	1	1
chr7	3315900	nsc_2_mat	NA	0
chr7	3315900	nsc_2_pat	NA	0
chr7	3315900	nsc_3_mat	NA	0
chr7	3315900	nsc_3_pat	NA	0
chr7	3315966	nsc_1_mat	1	2
chr7	3315966	nsc_1_pat	1	1
chr7	3315966	nsc_2_mat	NA	0
chr7	3315966	nsc_2_pat	1	2
chr7	3315966	nsc_3_mat	1	2
chr7	3315966	nsc_3_pat	0.6666666666666666	3
chr7	3316000	nsc_1_mat	1	2
chr7	3316000	nsc_1_pat	0	1
chr7	3316000	nsc_2_mat	NA	0
chr7	3316000	nsc_2_pat	1	2
chr7	3316000	nsc_3_mat	1	3
chr7	3316000	nsc_3_pat	1	2
chr7	3316016	nsc_1_mat	NA	0
chr7	3316016	nsc_1_pat	NA	0
chr7	3316016	nsc_2_mat	NA	0
chr7	3316016	nsc_2_pat	NA	0
chr7	3316016	nsc_3_mat	NA	0
chr7	3316016	nsc_3_pat	1	1
chr7	3316039	nsc_1_mat	NA	0
chr7	3316039	nsc_1_pat	NA	0
chr7	3316039	nsc_2_mat	NA	0
chr7	3316039	nsc_2_pat	NA	0
chr7	3316039	nsc_3_mat	NA	0
chr7	3316039	nsc_3_pat	1	1
chr7	3316044	nsc_1_mat	0.5	2
chr7	3316044	nsc_1_pat	1	1
chr7	3316044	nsc_2_mat	NA	0
chr7	3316044	nsc_2_pat	0	2
chr7	3316044	nsc_3_mat	1	2
chr7	3316044	nsc_3_pat	1	2
chr7	3316145	nsc_1_mat	NA	0
chr7	3316145	nsc_1_pat	NA	0
chr7	3316145	nsc_2_mat	NA	0
chr7	3316145	nsc_2_pat	NA	0
chr7	3316145	nsc_3_mat	NA	0
chr7	3316145	nsc_3_pat	1	1
chr7	3316150	nsc_1_mat	NA	0
chr7	3316150	nsc_1_pat	NA	0
chr7	3316150	nsc_2_mat	NA	0
chr7	3316150	nsc_2_pat	NA	0
chr7	3316150	nsc_3_mat	NA	0
chr7	3316150	nsc_3_pat	1	1
chr7	3316169	nsc_1_mat	NA	0
chr7	3316169	nsc_1_pat	1	1
chr7	3316169	nsc_2_mat	NA	0
chr7	3316169	nsc_2_pat	NA	0
chr7	3316169	nsc_3_mat	NA	0
chr7	3316169	nsc_3_pat	NA	0
chr7	3316174	nsc_1_mat	1	2
chr7	3316174	nsc_1_pat	NA	0
chr7	3316174	nsc_2_mat	NA	0
chr7	3316174	nsc_2_pat	1	2
chr7	3316174	nsc_3_mat	1	3
chr7	3316174	nsc_3_pat	1	2
chr7	3316181	nsc_1_mat	NA	0
chr7	3316181	nsc_1_pat	NA	0
chr7	3316181	nsc_2_mat	NA	0
chr7	3316181	nsc_2_pat	NA	0
chr7	3316181	nsc_3_mat	0	1
chr7	3316181	nsc_3_pat	NA	0
chr7	3316245	nsc_1_mat	NA	0
chr7	3316245	nsc_1_pat	1	1
chr7	3316245	nsc_2_mat	NA	0
chr7	3316245	nsc_2_pat	NA	0
chr7	3316245	nsc_3_mat	NA	0
chr7	3316245	nsc_3_pat	NA	0
chr7	3316296	nsc_1_mat	1	2
chr7	3316296	nsc_1_pat	NA	0
chr7	3316296	nsc_2_mat	NA	0
chr7	3316296	nsc_2_pat	NA	0
chr7	3316296	nsc_3_mat	1	1
chr7	3316296	nsc_3_pat	NA	0
chr7	3316350	nsc_1_mat	NA	0
chr7	3316350	nsc_1_pat	1	1
chr7	3316350	nsc_2_mat	NA	0
chr7	3316350	nsc_2_pat	NA	0
chr7	3316350	nsc_3_mat	NA	0
chr7	3316350	nsc_3_pat	NA	0
chr7	3316363	nsc_1_mat	NA	0
chr7	3316363	nsc_1_pat	NA	0
chr7	3316363	nsc_2_mat	NA	0
chr7	3316363	nsc_2_pat	NA	0
chr7	3316363	nsc_3_mat	NA	0
chr7	3316363	nsc_3_pat	1	1
chr7	3316401	nsc_1_mat	0	1
chr7	3316401	nsc_1_pat	NA	0
chr7	3316401	nsc_2_mat	NA	0
chr7	3316401	nsc_2_pat	1	2
chr7	3316401	nsc_3_mat	1	1
chr7	3316401	nsc_3_pat	0.5	2
chr7	3316407	nsc_1_mat	NA	0
chr7	3316407	nsc_1_pat	NA	0
chr7	3316407	nsc_2_mat	NA	0
chr7	3316407	nsc_2_pat	NA	0
chr7	3316407	nsc_3_mat	NA	0
chr7	3316407	nsc_3_pat	1	1
chr7	3316415	nsc_1_mat	1	2
chr7	3316415	nsc_1_pat	1	1
chr7	3316415	nsc_2_mat	NA	0
chr7	3316415	nsc_2_pat	1	2
chr7	3316415	nsc_3_mat	1	2
chr7	3316415	nsc_3_pat	1	1
chr7	3316425	nsc_1_mat	NA	0
chr7	3316425	nsc_1_pat	NA	0
chr7	3316425	nsc_2_mat	NA	0
chr7	3316425	nsc_2_pat	NA	0
chr7	3316425	nsc_3_mat	NA	0
chr7	3316425	nsc_3_pat	1	1
chr7	3316458	nsc_1_mat	1	2
chr7	3316458	nsc_1_pat	NA	0
chr7	3316458	nsc_2_mat	NA	0
chr7	3316458	nsc_2_pat	NA	0
chr7	3316458	nsc_3_mat	1	2
chr7	3316458	nsc_3_pat	NA	0
chr7	3316466	nsc_1_mat	NA	0
chr7	3316466	nsc_1_pat	0	1
chr7	3316466	nsc_2_mat	NA	0
chr7	3316466	nsc_2_pat	NA	0
chr7	3316466	nsc_3_mat	0	1
chr7	3316466	nsc_3_pat	NA	0
chr7	3316509	nsc_1_mat	0.5	2
chr7	3316509	nsc_1_pat	1	1
chr7	3316509	nsc_2_mat	NA	0
chr7	3316509	nsc_2_pat	1	2
chr7	3316509	nsc_3_mat	1	2
chr7	3316509	nsc_3_pat	1	2
chr7	3316517	nsc_1_mat	NA	0
chr7	3316517	nsc_1_pat	NA	0
chr7	3316517	nsc_2_mat	NA	0
chr7	3316517	nsc_2_pat	NA	0
chr7	3316517	nsc_3_mat	NA	0
chr7	3316517	nsc_3_pat	0	1
chr7	3316666	nsc_1_mat	1	1
chr7	3316666	nsc_1_pat	1	1
chr7	3316666	nsc_2_mat	NA	0
chr7	3316666	nsc_2_pat	1	2
chr7	3316666	nsc_3_mat	1	1
chr7	3316666	nsc_3_pat	1	2
chr7	3316667	nsc_1_mat	1	1
chr7	3316667	nsc_1_pat	NA	0
chr7	3316667	nsc_2_mat	NA	0
chr7	3316667	nsc_2_pat	NA	0
chr7	3316667	nsc_3_mat	NA	0
chr7	3316667	nsc_3_pat	NA	0
chr7	3316670	nsc_1_mat	1	2
chr7	3316670	nsc_1_pat	NA	0
chr7	3316670	nsc_2_mat	NA	0
chr7	3316670	nsc_2_pat	1	2
chr7	3316670	nsc_3_mat	1	1
chr7	3316670	nsc_3_pat	1	2
chr7	3316674	nsc_1_mat	NA	0
chr7	3316674	nsc_1_pat	1	1
chr7	3316674	nsc_2_mat	NA	0
chr7	3316674	nsc_2_pat	NA	0
chr7	3316674	nsc_3_mat	NA	0
chr7	3316674	nsc_3_pat	NA	0
chr7	3316679	nsc_1_mat	1	2
chr7	3316679	nsc_1_pat	NA	0
chr7	3316679	nsc_2_mat	NA	0
chr7	3316679	nsc_2_pat	NA	0
chr7	3316679	nsc_3_mat	1	2
chr7	3316679	nsc_3_pat	NA	0
chr7	3316683	nsc_1_mat	1	2
chr7	3316683	nsc_1_pat	NA	0
chr7	3316683	nsc_2_mat	NA	0
chr7	3316683	nsc_2_pat	1	2
chr7	3316683	nsc_3_mat	1	2
chr7	3316683	nsc_3_pat	1	1
chr7	3316698	nsc_1_mat	1	2
chr7	3316698	nsc_1_pat	NA	0
chr7	3316698	nsc_2_mat	NA	0
chr7	3316698	nsc_2_pat	NA	0
chr7	3316698	nsc_3_mat	1	2
chr7	3316698	nsc_3_pat	NA	0
chr7	3316702	nsc_1_mat	NA	0
chr7	3316702	nsc_1_pat	NA	0
chr7	3316702	nsc_2_mat	NA	0
chr7	3316702	nsc_2_pat	NA	0
chr7	3316702	nsc_3_mat	NA	0
chr7	3316702	nsc_3_pat	1	1
chr7	3316719	nsc_1_mat	1	2
chr7	3316719	nsc_1_pat	NA	0
chr7	3316719	nsc_2_mat	NA	0
chr7	3316719	nsc_2_pat	1	2
chr7	3316719	nsc_3_mat	1	2
chr7	3316719	nsc_3_pat	0.5	2
chr7	3316733	nsc_1_mat	1	2
chr7	3316733	nsc_1_pat	NA	0
chr7	3316733	nsc_2_mat	NA	0
chr7	3316733	nsc_2_pat	NA	0
chr7	3316733	nsc_3_mat	1	2
chr7	3316733	nsc_3_pat	NA	0
chr7	3316763	nsc_1_mat	NA	0
chr7	3316763	nsc_1_pat	NA	0
chr7	3316763	nsc_2_mat	NA	0
chr7	3316763	nsc_2_pat	NA	0
chr7	3316763	nsc_3_mat	1	1
chr7	3316763	nsc_3_pat	NA	0
chr7	3316772	nsc_1_mat	0	1
chr7	3316772	nsc_1_pat	NA	0
chr7	3316772	nsc_2_mat	NA	0
chr7	3316772	nsc_2_pat	NA	0
chr7	3316772	nsc_3_mat	NA	0
chr7	3316772	nsc_3_pat	NA	0
chr7	3316793	nsc_1_mat	NA	0
chr7	3316793	nsc_1_pat	NA	0
chr7	3316793	nsc_2_mat	NA	0
chr7	3316793	nsc_2_pat	NA	0
chr7	3316793	nsc_3_mat	0	1
chr7	3316793	nsc_3_pat	NA	0
chr7	3316843	nsc_1_mat	1	2
chr7	3316843	nsc_1_pat	1	1
chr7	3316843	nsc_2_mat	NA	0
chr7	3316843	nsc_2_pat	1	1
chr7	3316843	nsc_3_mat	1	1
chr7	3316843	nsc_3_pat	NA	0
chr7	3316859	nsc_1_mat	NA	0
chr7	3316859	nsc_1_pat	1	1
chr7	3316859	nsc_2_mat	NA	0
chr7	3316859	nsc_2_pat	NA	0
chr7	3316859	nsc_3_mat	NA	0
chr7	3316859	nsc_3_pat	NA	0
chr7	3316863	nsc_1_mat	NA	0
chr7	3316863	nsc_1_pat	0	1
chr7	3316863	nsc_2_mat	NA	0
chr7	3316863	nsc_2_pat	NA	0
chr7	3316863	nsc_3_mat	NA	0
chr7	3316863	nsc_3_pat	NA	0
chr7	3316928	nsc_1_mat	NA	0
chr7	3316928	nsc_1_pat	1	1
chr7	3316928	nsc_2_mat	NA	0
chr7	3316928	nsc_2_pat	NA	0
chr7	3316928	nsc_3_mat	NA	0
chr7	3316928	nsc_3_pat	NA	0
chr7	3317003	nsc_1_mat	NA	0
chr7	3317003	nsc_1_pat	1	1
chr7	3317003	nsc_2_mat	NA	0
chr7	3317003	nsc_2_pat	1	2
chr7	3317003	nsc_3_mat	NA	0
chr7	3317003	nsc_3_pat	1	2
chr7	3317159	nsc_1_mat	NA	0
chr7	3317159	nsc_1_pat	NA	0
chr7	3317159	nsc_2_mat	NA	0
chr7	3317159	nsc_2_pat	NA	0
chr7	3317159	nsc_3_mat	0	1
chr7	3317159	nsc_3_pat	NA	0
chr7	3317178	nsc_1_mat	NA	0
chr7	3317178	nsc_1_pat	1	1
chr7	3317178	nsc_2_mat	NA	0
chr7	3317178	nsc_2_pat	NA	0
chr7	3317178	nsc_3_mat	NA	0
chr7	3317178	nsc_3_pat	NA	0
chr7	3317186	nsc_1_mat	NA	0
chr7	3317186	nsc_1_pat	1	1
chr7	3317186	nsc_2_mat	NA	0
chr7	3317186	nsc_2_pat	NA	0
chr7	3317186	nsc_3_mat	NA	0
chr7	3317186	nsc_3_pat	NA	0
chr7	3317250	nsc_1_mat	NA	0
chr7	3317250	nsc_1_pat	1	1
chr7	3317250	nsc_2_mat	NA	0
chr7	3317250	nsc_2_pat	NA	0
chr7	3317250	nsc_3_mat	NA	0
chr7	3317250	nsc_3_pat	NA	0
chr7	3317262	nsc_1_mat	NA	0
chr7	3317262	nsc_1_pat	NA	0
chr7	3317262	nsc_2_mat	NA	0
chr7	3317262	nsc_2_pat	NA	0
chr7	3317262	nsc_3_mat	0	1
chr7	3317262	nsc_3_pat	NA	0
chr7	3317309	nsc_1_mat	NA	0
chr7	3317309	nsc_1_pat	0	1
chr7	3317309	nsc_2_mat	NA	0
chr7	3317309	nsc_2_pat	NA	0
chr7	3317309	nsc_3_mat	NA	0
chr7	3317309	nsc_3_pat	NA	0
chr7	3317464	nsc_1_mat	NA	0
chr7	3317464	nsc_1_pat	1	1
chr7	3317464	nsc_2_mat	NA	0
chr7	3317464	nsc_2_pat	NA	0
chr7	3317464	nsc_3_mat	NA	0
chr7	3317464	nsc_3_pat	NA	0
chr7	3317474	nsc_1_mat	1	2
chr7	3317474	nsc_1_pat	1	1
chr7	3317474	nsc_2_mat	NA	0
chr7	3317474	nsc_2_pat	1	2
chr7	3317474	nsc_3_mat	1	1
chr7	3317474	nsc_3_pat	1	1
chr7	3317477	nsc_1_mat	1	2
chr7	3317477	nsc_1_pat	1	1
chr7	3317477	nsc_2_mat	NA	0
chr7	3317477	nsc_2_pat	1	2
chr7	3317477	nsc_3_mat	1	2
chr7	3317477	nsc_3_pat	1	2
chr7	3317481	nsc_1_mat	1	2
chr7	3317481	nsc_1_pat	0	1
chr7	3317481	nsc_2_mat	NA	0
chr7	3317481	nsc_2_pat	1	2
chr7	3317481	nsc_3_mat	1	2
chr7	3317481	nsc_3_pat	1	2
chr7	3317493	nsc_1_mat	NA	0
chr7	3317493	nsc_1_pat	1	1
chr7	3317493	nsc_2_mat	NA	0
chr7	3317493	nsc_2_pat	0.5	2
chr7	3317493	nsc_3_mat	NA	0
chr7	3317493	nsc_3_pat	1	2
chr7	3317512	nsc_1_mat	0.5	2
chr7	3317512	nsc_1_pat	NA	0
chr7	3317512	nsc_2_mat	NA	0
chr7	3317512	nsc_2_pat	NA	0
chr7	3317512	nsc_3_mat	1	1
chr7	3317512	nsc_3_pat	NA	0
chr7	3317529	nsc_1_mat	1	2
chr7	3317529	nsc_1_pat	NA	0
chr7	3317529	nsc_2_mat	NA	0
chr7	3317529	nsc_2_pat	NA	0
chr7	3317529	nsc_3_mat	1	2
chr7	3317529	nsc_3_pat	NA	0
chr7	3317543	nsc_1_mat	0.5	2
chr7	3317543	nsc_1_pat	NA	0
chr7	3317543	nsc_2_mat	NA	0
chr7	3317543	nsc_2_pat	NA	0
chr7	3317543	nsc_3_mat	0.5	2
chr7	3317543	nsc_3_pat	NA	0
chr7	3317566	nsc_1_mat	NA	0
chr7	3317566	nsc_1_pat	NA	0
chr7	3317566	nsc_2_mat	NA	0
chr7	3317566	nsc_2_pat	NA	0
chr7	3317566	nsc_3_mat	0	1
chr7	3317566	nsc_3_pat	NA	0
chr7	3317589	nsc_1_mat	NA	0
chr7	3317589	nsc_1_pat	NA	0
chr7	3317589	nsc_2_mat	NA	0
chr7	3317589	nsc_2_pat	NA	0
chr7	3317589	nsc_3_mat	NA	0
chr7	3317589	nsc_3_pat	1	1
chr7	3317608	nsc_1_mat	0.5	2
chr7	3317608	nsc_1_pat	1	1
chr7	3317608	nsc_2_mat	NA	0
chr7	3317608	nsc_2_pat	0.5	2
chr7	3317608	nsc_3_mat	1	1
chr7	3317608	nsc_3_pat	1	2
chr7	3317664	nsc_1_mat	NA	0
chr7	3317664	nsc_1_pat	NA	0
chr7	3317664	nsc_2_mat	NA	0
chr7	3317664	nsc_2_pat	NA	0
chr7	3317664	nsc_3_mat	1	1
chr7	3317664	nsc_3_pat	NA	0
chr7	3317732	nsc_1_mat	NA	0
chr7	3317732	nsc_1_pat	NA	0
chr7	3317732	nsc_2_mat	NA	0
chr7	3317732	nsc_2_pat	0	1
chr7	3317732	nsc_3_mat	NA	0
chr7	3317732	nsc_3_pat	NA	0
chr7	3317954	nsc_1_mat	0.5	2
chr7	3317954	nsc_1_pat	1	1
chr7	3317954	nsc_2_mat	NA	0
chr7	3317954	nsc_2_pat	1	2
chr7	3317954	nsc_3_mat	1	1
chr7	3317954	nsc_3_pat	0.5	2
chr7	3317956	nsc_1_mat	0	1
chr7	3317956	nsc_1_pat	NA	0
chr7	3317956	nsc_2_mat	NA	0
chr7	3317956	nsc_2_pat	1	2
chr7	3317956	nsc_3_mat	1	1
chr7	3317956	nsc_3_pat	0.5	2
chr7	3317970	nsc_1_mat	0	1
chr7	3317970	nsc_1_pat	1	1
chr7	3317970	nsc_2_mat	NA	0
chr7	3317970	nsc_2_pat	NA	0
chr7	3317970	nsc_3_mat	1	1
chr7	3317970	nsc_3_pat	1	2
chr7	3317978	nsc_1_mat	NA	0
chr7	3317978	nsc_1_pat	NA	0
chr7	3317978	nsc_2_mat	NA	0
chr7	3317978	nsc_2_pat	1	1
chr7	3317978	nsc_3_mat	NA	0
chr7	3317978	nsc_3_pat	1	1
chr7	3317996	nsc_1_mat	NA	0
chr7	3317996	nsc_1_pat	1	1
chr7	3317996	nsc_2_mat	NA	0
chr7	3317996	nsc_2_pat	NA	0
chr7	3317996	nsc_3_mat	NA	0
chr7	3317996	nsc_3_pat	NA	0
chr7	3318010	nsc_1_mat	0.5	2
chr7	3318010	nsc_1_pat	NA	0
chr7	3318010	nsc_2_mat	NA	0
chr7	3318010	nsc_2_pat	1	2
chr7	3318010	nsc_3_mat	1	1
chr7	3318010	nsc_3_pat	1	2
chr7	3318012	nsc_1_mat	NA	0
chr7	3318012	nsc_1_pat	0	1
chr7	3318012	nsc_2_mat	NA	0
chr7	3318012	nsc_2_pat	NA	0
chr7	3318012	nsc_3_mat	NA	0
chr7	3318012	nsc_3_pat	NA	0
chr7	3318055	nsc_1_mat	NA	0
chr7	3318055	nsc_1_pat	1	1
chr7	3318055	nsc_2_mat	NA	0
chr7	3318055	nsc_2_pat	1	1
chr7	3318055	nsc_3_mat	NA	0
chr7	3318055	nsc_3_pat	NA	0
chr7	3318067	nsc_1_mat	NA	0
chr7	3318067	nsc_1_pat	1	1
chr7	3318067	nsc_2_mat	NA	0
chr7	3318067	nsc_2_pat	NA	0
chr7	3318067	nsc_3_mat	NA	0
chr7	3318067	nsc_3_pat	NA	0
chr7	3318081	nsc_1_mat	NA	0
chr7	3318081	nsc_1_pat	0	1
chr7	3318081	nsc_2_mat	NA	0
chr7	3318081	nsc_2_pat	NA	0
chr7	3318081	nsc_3_mat	NA	0
chr7	3318081	nsc_3_pat	NA	0
chr7	3318137	nsc_1_mat	NA	0
chr7	3318137	nsc_1_pat	NA	0
chr7	3318137	nsc_2_mat	NA	0
chr7	3318137	nsc_2_pat	NA	0
chr7	3318137	nsc_3_mat	NA	0
chr7	3318137	nsc_3_pat	1	1
chr7	3318177	nsc_1_mat	0	1
chr7	3318177	nsc_1_pat	NA	0
chr7	3318177	nsc_2_mat	NA	0
chr7	3318177	nsc_2_pat	NA	0
chr7	3318177	nsc_3_mat	NA	0
chr7	3318177	nsc_3_pat	NA	0
chr7	3318181	nsc_1_mat	0.5	2
chr7	3318181	nsc_1_pat	NA	0
chr7	3318181	nsc_2_mat	NA	0
chr7	3318181	nsc_2_pat	NA	0
chr7	3318181	nsc_3_mat	1	1
chr7	3318181	nsc_3_pat	NA	0
chr7	3318183	nsc_1_mat	NA	0
chr7	3318183	nsc_1_pat	NA	0
chr7	3318183	nsc_2_mat	NA	0
chr7	3318183	nsc_2_pat	NA	0
chr7	3318183	nsc_3_mat	0	1
chr7	3318183	nsc_3_pat	NA	0
chr7	3318207	nsc_1_mat	0.5	2
chr7	3318207	nsc_1_pat	NA	0
chr7	3318207	nsc_2_mat	NA	0
chr7	3318207	nsc_2_pat	0	2
chr7	3318207	nsc_3_mat	0.5	2
chr7	3318207	nsc_3_pat	0	1
chr7	3318211	nsc_1_mat	1	1
chr7	3318211	nsc_1_pat	NA	0
chr7	3318211	nsc_2_mat	NA	0
chr7	3318211	nsc_2_pat	NA	0
chr7	3318211	nsc_3_mat	NA	0
chr7	3318211	nsc_3_pat	0	1
chr7	3318236	nsc_1_mat	NA	0
chr7	3318236	nsc_1_pat	1	1
chr7	3318236	nsc_2_mat	NA	0
chr7	3318236	nsc_2_pat	NA	0
chr7	3318236	nsc_3_mat	NA	0
chr7	3318236	nsc_3_pat	NA	0
chr7	3318248	nsc_1_mat	NA	0
chr7	3318248	nsc_1_pat	1	1
chr7	3318248	nsc_2_mat	NA	0
chr7	3318248	nsc_2_pat	1	1
chr7	3318248	nsc_3_mat	NA	0
chr7	3318248	nsc_3_pat	NA	0
chr7	3318249	nsc_1_mat	NA	0
chr7	3318249	nsc_1_pat	NA	0
chr7	3318249	nsc_2_mat	NA	0
chr7	3318249	nsc_2_pat	0	1
chr7	3318249	nsc_3_mat	NA	0
chr7	3318249	nsc_3_pat	NA	0
chr7	3318336	nsc_1_mat	1	1
chr7	3318336	nsc_1_pat	NA	0
chr7	3318336	nsc_2_mat	NA	0
chr7	3318336	nsc_2_pat	0	2
chr7	3318336	nsc_3_mat	1	2
chr7	3318336	nsc_3_pat	0	1
chr7	3318417	nsc_1_mat	NA	0
chr7	3318417	nsc_1_pat	1	1
chr7	3318417	nsc_2_mat	NA	0
chr7	3318417	nsc_2_pat	NA	0
chr7	3318417	nsc_3_mat	NA	0
chr7	3318417	nsc_3_pat	NA	0
chr7	3318638	nsc_1_mat	0	2
chr7	3318638	nsc_1_pat	NA	0
chr7	3318638	nsc_2_mat	NA	0
chr7	3318638	nsc_2_pat	NA	0
chr7	3318638	nsc_3_mat	0	1
chr7	3318638	nsc_3_pat	0	1
chr7	3318689	nsc_1_mat	NA	0
chr7	3318689	nsc_1_pat	NA	0
chr7	3318689	nsc_2_mat	NA	0
chr7	3318689	nsc_2_pat	NA	0
chr7	3318689	nsc_3_mat	NA	0
chr7	3318689	nsc_3_pat	1	1
chr7	3318763	nsc_1_mat	0.5	2
chr7	3318763	nsc_1_pat	1	1
chr7	3318763	nsc_2_mat	NA	0
chr7	3318763	nsc_2_pat	1	2
chr7	3318763	nsc_3_mat	1	1
chr7	3318763	nsc_3_pat	0.5	2
chr7	3318866	nsc_1_mat	0.5	2
chr7	3318866	nsc_1_pat	1	1
chr7	3318866	nsc_2_mat	NA	0
chr7	3318866	nsc_2_pat	0	2
chr7	3318866	nsc_3_mat	1	2
chr7	3318866	nsc_3_pat	1	2
chr7	3318887	nsc_1_mat	NA	0
chr7	3318887	nsc_1_pat	NA	0
chr7	3318887	nsc_2_mat	NA	0
chr7	3318887	nsc_2_pat	0	1
chr7	3318887	nsc_3_mat	NA	0
chr7	3318887	nsc_3_pat	NA	0
chr7	3318908	nsc_1_mat	NA	0
chr7	3318908	nsc_1_pat	NA	0
chr7	3318908	nsc_2_mat	NA	0
chr7	3318908	nsc_2_pat	NA	0
chr7	3318908	nsc_3_mat	0	1
chr7	3318908	nsc_3_pat	NA	0
chr7	3318915	nsc_1_mat	0	2
chr7	3318915	nsc_1_pat	1	1
chr7	3318915	nsc_2_mat	1	1
chr7	3318915	nsc_2_pat	0	2
chr7	3318915	nsc_3_mat	1	2
chr7	3318915	nsc_3_pat	0.5	2
chr7	3318926	nsc_1_mat	0	2
chr7	3318926	nsc_1_pat	NA	0
chr7	3318926	nsc_2_mat	0	1
chr7	3318926	nsc_2_pat	0.5	2
chr7	3318926	nsc_3_mat	0.5	2
chr7	3318926	nsc_3_pat	1	1
chr7	3318940	nsc_1_mat	NA	0
chr7	3318940	nsc_1_pat	NA	0
chr7	3318940	nsc_2_mat	NA	0
chr7	3318940	nsc_2_pat	NA	0
chr7	3318940	nsc_3_mat	0	1
chr7	3318940	nsc_3_pat	NA	0
chr7	3318953	nsc_1_mat	0.5	2
chr7	3318953	nsc_1_pat	NA	0
chr7	3318953	nsc_2_mat	1	1
chr7	3318953	nsc_2_pat	0.5	2
chr7	3318953	nsc_3_mat	0	2
chr7	3318953	nsc_3_pat	1	1
chr7	3319012	nsc_1_mat	NA	0
chr7	3319012	nsc_1_pat	1	1
chr7	3319012	nsc_2_mat	NA	0
chr7	3319012	nsc_2_pat	NA	0
chr7	3319012	nsc_3_mat	NA	0
chr7	3319012	nsc_3_pat	NA	0
chr7	3319119	nsc_1_mat	0.5	2
chr7	3319119	nsc_1_pat	NA	0
chr7	3319119	nsc_2_mat	1	1
chr7	3319119	nsc_2_pat	1	2
chr7	3319119	nsc_3_mat	0	1
chr7	3319119	nsc_3_pat	0.5	2
chr7	3319128	nsc_1_mat	NA	0
chr7	3319128	nsc_1_pat	1	1
chr7	3319128	nsc_2_mat	NA	0
chr7	3319128	nsc_2_pat	NA	0
chr7	3319128	nsc_3_mat	NA	0
chr7	3319128	nsc_3_pat	NA	0
chr7	3319219	nsc_1_mat	NA	0
chr7	3319219	nsc_1_pat	0	1
chr7	3319219	nsc_2_mat	NA	0
chr7	3319219	nsc_2_pat	NA	0
chr7	3319219	nsc_3_mat	NA	0
chr7	3319219	nsc_3_pat	NA	0
chr7	3319275	nsc_1_mat	NA	0
chr7	3319275	nsc_1_pat	NA	0
chr7	3319275	nsc_2_mat	NA	0
chr7	3319275	nsc_2_pat	1	1
chr7	3319275	nsc_3_mat	NA	0
chr7	3319275	nsc_3_pat	NA	0
chr7	3319329	nsc_1_mat	1	1
chr7	3319329	nsc_1_pat	NA	0
chr7	3319329	nsc_2_mat	NA	0
chr7	3319329	nsc_2_pat	1	1
chr7	3319329	nsc_3_mat	1	2
chr7	3319329	nsc_3_pat	1	1
chr7	3319450	nsc_1_mat	NA	0
chr7	3319450	nsc_1_pat	0	1
chr7	3319450	nsc_2_mat	NA	0
chr7	3319450	nsc_2_pat	NA	0
chr7	3319450	nsc_3_mat	NA	0
chr7	3319450	nsc_3_pat	NA	0
chr7	3319515	nsc_1_mat	0.5	2
chr7	3319515	nsc_1_pat	1	1
chr7	3319515	nsc_2_mat	1	1
chr7	3319515	nsc_2_pat	1	1
chr7	3319515	nsc_3_mat	1	2
chr7	3319515	nsc_3_pat	1	2
chr7	3319546	nsc_1_mat	1	2
chr7	3319546	nsc_1_pat	1	1
chr7	3319546	nsc_2_mat	1	1
chr7	3319546	nsc_2_pat	0	1
chr7	3319546	nsc_3_mat	1	2
chr7	3319546	nsc_3_pat	1	2
chr7	3319557	nsc_1_mat	0.5	2
chr7	3319557	nsc_1_pat	NA	0
chr7	3319557	nsc_2_mat	1	1
chr7	3319557	nsc_2_pat	1	1
chr7	3319557	nsc_3_mat	1	2
chr7	3319557	nsc_3_pat	1	1
chr7	3319560	nsc_1_mat	1	1
chr7	3319560	nsc_1_pat	NA	0
chr7	3319560	nsc_2_mat	1	1
chr7	3319560	nsc_2_pat	NA	0
chr7	3319560	nsc_3_mat	1	1
chr7	3319560	nsc_3_pat	NA	0
chr7	3319593	nsc_1_mat	1	2
chr7	3319593	nsc_1_pat	1	1
chr7	3319593	nsc_2_mat	1	1
chr7	3319593	nsc_2_pat	1	1
chr7	3319593	nsc_3_mat	0.5	2
chr7	3319593	nsc_3_pat	1	2
chr7	3319596	nsc_1_mat	NA	0
chr7	3319596	nsc_1_pat	NA	0
chr7	3319596	nsc_2_mat	NA	0
chr7	3319596	nsc_2_pat	1	1
chr7	3319596	nsc_3_mat	NA	0
chr7	3319596	nsc_3_pat	NA	0
chr7	3319599	nsc_1_mat	1	2
chr7	3319599	nsc_1_pat	1	1
chr7	3319599	nsc_2_mat	1	1
chr7	3319599	nsc_2_pat	1	1
chr7	3319599	nsc_3_mat	0.5	2
chr7	3319599	nsc_3_pat	1	2
chr7	3319611	nsc_1_mat	1	1
chr7	3319611	nsc_1_pat	1	1
chr7	3319611	nsc_2_mat	1	1
